review_overall,review_aroma,review_appearance,review_palate,review_taste,cluster
3.5,4.0,4.0,3.5,3.5,51
3.5,3.0,4.0,3.0,3.5,168
4.5,5.0,3.5,4.0,4.5,1116
3.0,3.5,2.5,2.5,3.5,785
4.5,4.0,4.0,4.5,4.0,192
5.0,4.5,4.5,4.0,5.0,170
4.5,5.0,5.0,5.0,5.0,505
3.0,2.0,4.0,3.0,2.0,-1
4.0,4.0,4.0,4.0,3.0,262
4.0,4.5,4.0,4.0,4.0,8
4.5,4.5,4.0,4.0,4.5,5
2.0,2.5,3.0,3.0,2.0,643
4.0,4.0,4.0,4.5,3.5,775
4.0,4.0,4.0,4.0,4.0,49
4.0,4.5,3.5,3.5,4.0,391
3.5,3.5,3.5,3.5,3.5,134
4.5,3.5,4.0,4.5,4.0,607
4.0,3.0,3.0,3.0,4.0,780
3.0,3.5,3.5,4.0,3.0,799
3.0,3.0,4.0,3.0,3.0,28
4.0,4.0,4.5,3.5,3.5,52
4.0,4.0,4.0,4.0,4.0,49
4.5,5.0,4.5,4.5,4.0,4
4.0,4.0,3.5,4.0,4.0,35
4.0,4.0,4.0,4.0,4.5,34
4.0,4.5,4.5,4.0,3.5,778
4.5,4.5,4.5,5.0,5.0,395
4.0,4.5,4.5,4.5,4.5,371
3.5,3.5,3.5,3.5,3.5,134
4.0,4.5,4.5,4.0,4.0,46
4.0,4.5,4.0,4.5,4.5,148
3.5,3.0,4.0,3.0,3.5,168
4.5,4.5,4.0,4.5,4.0,1
4.0,4.5,4.5,4.5,4.5,371
4.0,4.0,4.0,4.5,4.5,86
3.5,4.0,4.5,4.0,4.0,93
4.5,3.5,4.0,4.0,4.0,186
4.0,3.5,4.5,4.0,4.0,71
4.5,4.0,4.0,4.5,4.0,192
2.5,2.5,4.5,3.0,2.5,-1
4.0,3.5,4.0,4.0,4.0,124
3.5,3.5,3.0,3.0,3.5,226
4.0,3.5,4.5,4.0,4.0,71
4.0,3.5,4.0,4.0,4.0,124
3.0,3.5,3.5,3.0,3.0,458
4.5,4.5,4.0,4.5,4.5,153
3.5,3.5,3.0,3.5,3.5,416
4.5,4.0,4.5,4.5,4.5,136
4.0,4.0,4.5,4.0,4.0,12
3.5,4.0,4.5,4.0,4.5,1023
4.0,4.0,4.0,4.0,4.0,49
4.0,3.5,4.5,3.5,4.0,233
4.5,4.5,4.5,4.0,4.5,60
3.5,3.0,3.0,3.0,3.5,29
4.5,4.5,4.5,4.5,4.5,59
4.0,4.0,4.5,4.0,4.0,12
4.5,5.0,4.5,4.0,5.0,652
4.5,4.5,4.0,4.0,4.5,5
4.0,4.0,4.0,4.0,4.0,49
3.5,4.5,4.0,3.5,3.0,1064
4.5,3.5,4.0,4.0,3.5,316
3.5,3.5,4.0,4.0,3.5,2
3.0,2.0,2.5,3.0,3.0,-1
4.0,2.0,3.0,4.0,2.5,978
4.0,4.0,4.0,4.5,4.0,122
4.0,3.5,3.0,4.0,4.5,962
4.5,4.5,4.0,4.0,4.5,5
4.0,4.0,4.5,4.0,4.0,12
3.5,3.0,3.5,3.5,3.5,14
3.5,3.5,3.5,3.5,3.5,134
4.0,4.0,4.0,4.0,4.5,34
4.5,4.5,4.0,4.0,4.5,5
4.0,3.5,4.5,4.5,4.5,649
4.5,4.0,4.5,4.5,4.5,136
2.0,3.0,3.0,3.0,2.0,912
4.5,4.0,4.0,4.0,5.0,252
5.0,4.5,4.0,4.5,5.0,291
4.5,4.0,4.0,3.5,3.5,157
4.0,4.0,4.0,4.0,4.5,34
4.0,4.0,4.0,4.0,4.0,49
5.0,4.0,4.0,4.0,4.5,171
4.5,4.0,3.5,4.0,4.0,244
4.0,4.5,3.0,3.5,4.0,841
3.0,3.5,4.0,3.5,4.0,414
5.0,4.0,5.0,4.5,4.5,438
3.5,4.0,4.0,3.5,3.5,51
4.5,4.0,4.5,4.5,4.0,50
3.5,3.5,3.5,3.5,3.5,134
3.5,3.5,4.0,3.5,3.5,6
4.5,3.5,4.0,4.0,4.5,61
5.0,3.5,4.0,4.0,4.5,896
4.0,4.5,5.0,4.5,4.5,638
4.5,4.0,4.0,4.0,4.5,131
4.0,4.5,4.5,4.0,4.5,9
3.0,3.5,4.0,4.0,3.0,468
4.5,4.5,4.5,4.5,4.5,59
3.5,4.0,4.0,3.5,4.0,89
4.5,4.0,4.5,4.0,4.0,82
4.5,4.0,4.5,4.0,4.5,99
3.0,2.0,2.0,2.0,2.0,842
4.0,3.5,4.0,4.0,4.0,124
3.5,2.5,4.0,4.5,4.0,1147
3.5,4.0,3.0,3.0,3.5,975
4.0,4.5,4.0,4.0,4.5,70
2.5,3.5,4.0,3.5,3.0,782
3.5,4.0,4.0,4.5,4.5,325
3.0,3.0,2.5,3.5,3.5,1177
3.5,2.5,3.0,3.5,3.5,1004
3.5,3.5,3.0,3.5,3.5,416
4.5,4.0,4.5,4.5,4.5,136
4.0,3.0,3.5,3.5,3.0,606
3.0,3.0,4.0,3.5,3.0,712
4.0,3.0,3.0,3.5,3.5,575
5.0,4.5,4.5,4.5,4.5,85
3.5,4.0,4.0,3.0,3.5,117
3.5,3.5,4.0,3.5,4.0,357
3.5,3.0,3.0,3.5,4.0,344
4.0,4.0,5.0,4.0,4.5,165
3.0,3.0,4.0,2.0,2.0,-1
3.5,3.5,3.5,3.0,3.0,128
4.0,4.0,4.0,4.0,4.0,49
4.0,4.0,3.0,1.5,3.0,-1
4.0,4.5,4.0,4.0,4.5,70
4.0,3.0,4.0,4.0,3.5,259
3.5,3.5,3.0,3.0,3.5,226
4.5,4.5,4.5,4.5,4.0,19
4.5,4.0,4.0,4.0,4.0,25
4.0,4.0,4.0,4.0,4.0,49
4.5,3.5,4.5,4.0,5.0,1178
4.0,4.0,4.0,4.5,4.5,86
4.0,4.0,3.5,3.5,4.0,81
4.5,4.0,4.0,4.5,4.5,135
4.5,4.5,5.0,4.5,4.5,213
5.0,4.5,4.0,4.5,4.5,241
3.0,3.0,3.0,3.5,3.0,293
4.5,3.5,4.0,4.0,4.0,186
4.0,4.0,5.0,4.0,3.5,826
1.5,2.0,3.0,1.5,1.5,-1
2.5,3.5,4.0,4.5,3.5,-1
3.5,3.5,3.0,3.5,3.5,416
1.5,2.0,3.5,2.0,2.0,-1
3.5,3.5,4.0,3.0,3.0,298
5.0,4.0,4.0,4.5,4.5,407
4.0,4.5,4.0,4.0,4.5,70
4.5,4.5,4.5,4.5,4.5,59
3.5,2.5,3.5,3.0,3.0,991
4.0,3.5,4.5,3.5,4.0,233
4.0,4.5,4.5,5.0,5.0,1167
3.5,2.5,3.0,2.5,3.0,873
3.5,3.5,3.5,3.5,3.5,134
4.0,4.5,3.5,4.0,4.0,328
3.0,2.5,3.5,3.0,3.0,292
4.5,4.0,4.5,4.0,4.5,99
4.0,5.0,4.0,4.0,4.0,667
3.5,4.0,3.5,3.0,4.0,434
4.0,4.0,3.5,4.0,4.0,35
4.0,4.0,3.0,4.0,4.0,528
3.0,3.0,3.0,3.0,3.0,92
2.5,5.0,4.5,4.0,3.5,-1
2.5,3.5,3.5,3.5,3.0,211
3.0,4.0,2.0,2.0,4.0,-1
4.0,2.0,3.5,2.5,2.5,-1
3.0,3.0,3.5,4.0,3.0,109
5.0,4.0,4.5,4.5,4.0,971
4.5,5.0,4.5,4.0,5.0,652
4.5,4.0,4.0,4.5,4.0,192
3.5,3.5,3.5,3.5,3.5,134
3.5,4.5,4.0,4.0,4.0,88
2.5,4.0,4.0,2.5,2.5,1124
2.5,4.5,3.5,3.5,3.5,477
4.5,4.0,4.5,4.5,4.5,136
3.0,3.0,4.0,3.0,3.0,28
4.5,4.5,4.0,4.5,4.5,153
4.5,3.5,4.0,4.5,4.0,607
3.5,4.0,4.0,3.5,3.5,51
4.0,4.0,4.0,4.0,4.0,49
4.0,4.0,4.0,4.0,4.5,34
4.5,4.0,4.0,4.5,4.0,192
3.5,3.5,3.0,3.5,3.0,115
4.0,4.0,4.0,4.0,3.5,38
5.0,4.5,5.0,5.0,5.0,126
4.0,4.0,3.5,3.5,4.0,81
4.0,4.0,4.5,4.0,3.5,236
4.0,3.0,2.5,3.0,3.5,921
2.5,3.0,4.0,4.0,2.5,1179
5.0,5.0,4.5,5.0,5.0,519
3.0,4.0,4.0,3.5,3.0,784
5.0,5.0,3.0,4.0,4.0,-1
5.0,4.5,3.0,5.0,4.5,-1
4.0,4.0,4.0,4.0,4.0,49
4.5,3.5,5.0,4.0,4.0,1087
4.5,4.5,4.5,3.5,4.5,45
4.5,4.5,4.0,4.5,4.5,153
4.0,3.5,4.0,4.0,4.0,124
3.5,4.0,3.5,4.0,4.0,184
4.5,4.5,4.0,4.5,5.0,433
3.0,3.0,3.5,3.5,3.0,198
4.0,4.0,4.0,4.0,4.5,34
4.5,3.5,3.5,4.0,4.0,350
4.0,3.0,3.5,4.0,3.5,268
3.5,3.5,4.0,3.5,4.0,357
5.0,3.5,3.5,4.5,4.0,479
4.5,4.0,4.5,5.0,4.5,271
4.5,4.5,4.0,4.5,4.0,1
5.0,5.0,4.5,5.0,4.5,266
5.0,4.5,3.5,4.5,4.5,1180
3.5,3.0,3.0,3.0,3.0,415
4.0,4.5,4.0,4.0,4.0,8
4.0,3.5,3.0,3.0,3.0,1040
4.5,3.5,4.0,4.0,3.5,316
4.5,4.0,4.0,4.0,3.5,163
4.0,3.5,3.5,3.5,3.5,13
3.0,4.0,4.0,3.5,4.0,866
4.0,4.5,4.5,3.5,3.5,258
4.0,3.0,2.5,4.0,4.0,-1
3.5,3.5,3.5,4.0,3.5,470
4.5,4.5,4.0,3.5,4.5,199
4.5,4.0,4.0,4.0,4.5,131
4.5,5.0,4.0,4.0,4.5,263
2.0,3.5,3.0,2.0,1.5,-1
4.5,3.5,4.5,4.5,4.5,594
4.5,5.0,4.5,4.5,4.5,120
4.0,4.0,4.0,3.5,4.0,194
4.0,4.0,4.0,4.0,4.5,34
4.5,4.5,5.0,4.5,4.5,213
2.5,3.5,3.0,3.0,3.5,437
3.5,3.0,4.0,4.0,3.0,788
3.5,3.0,3.0,4.0,3.5,166
4.0,3.5,3.5,4.0,4.0,26
4.5,4.0,4.0,4.0,4.0,25
4.5,4.5,5.0,4.5,4.5,213
4.5,5.0,4.5,4.0,4.5,53
4.0,3.5,4.0,4.0,4.5,142
4.0,3.5,4.0,3.5,4.0,164
3.0,3.0,3.5,3.0,2.5,459
3.5,4.0,4.0,4.0,4.0,79
4.0,4.0,4.0,3.5,4.0,194
4.5,4.5,3.5,3.5,4.0,515
4.0,4.5,4.5,4.0,4.5,9
4.0,3.5,4.0,4.0,4.0,124
5.0,4.0,4.0,4.0,4.5,171
4.0,3.5,4.0,4.0,4.0,124
4.0,3.5,4.0,4.0,3.0,542
5.0,4.5,5.0,5.0,5.0,126
4.0,4.0,3.5,3.5,4.0,81
4.5,4.5,4.5,4.5,5.0,220
4.0,4.0,3.5,4.0,4.0,35
3.5,4.0,4.0,4.0,4.0,79
4.0,3.5,4.0,4.0,4.0,124
3.0,3.0,3.5,2.5,3.0,835
4.5,3.5,5.0,5.0,3.5,-1
4.5,4.0,4.0,4.5,4.0,192
3.5,3.5,4.0,3.5,4.0,357
5.0,5.0,5.0,5.0,5.0,0
4.5,4.0,4.0,4.0,4.5,131
4.0,4.0,4.5,4.0,4.5,10
3.0,3.0,3.0,3.0,3.0,92
4.0,4.0,4.0,3.5,3.5,177
4.0,4.0,4.0,4.0,4.5,34
3.5,3.0,4.0,4.0,3.5,11
3.5,4.0,3.5,4.0,4.0,184
3.5,3.5,4.5,4.0,3.5,707
4.0,4.5,4.5,4.0,4.0,46
3.0,4.0,4.5,3.5,4.0,496
4.5,4.0,4.0,4.5,4.0,192
4.0,4.0,4.5,4.0,4.0,12
4.5,3.5,4.0,4.0,4.0,186
3.5,4.0,4.5,4.0,3.5,230
4.0,3.5,3.5,4.0,4.0,26
4.5,4.5,4.0,4.0,4.5,5
4.5,3.5,4.0,4.5,4.5,74
4.0,4.0,3.5,4.5,4.5,676
3.5,4.0,4.5,3.5,3.5,436
3.5,3.5,4.0,3.5,3.5,6
4.0,4.0,4.0,4.0,4.5,34
4.5,3.5,3.5,3.5,3.5,600
4.5,4.5,4.5,4.5,4.5,59
3.5,3.5,4.0,4.0,4.0,48
4.0,3.5,3.5,3.0,3.5,265
4.0,3.0,3.5,4.0,3.5,268
4.5,3.5,4.0,4.0,3.5,316
2.5,4.5,5.0,4.0,2.0,-1
4.0,4.0,3.5,4.5,4.0,493
3.5,4.0,4.0,4.0,4.5,467
4.5,5.0,4.5,4.0,4.5,53
3.0,3.5,3.0,2.5,3.0,43
5.0,4.5,4.5,4.5,4.5,85
4.0,5.0,4.0,4.0,4.5,261
4.0,4.0,4.0,4.0,4.0,49
3.0,4.5,4.0,4.0,4.0,308
5.0,4.0,4.0,5.0,5.0,796
3.5,3.5,3.5,3.5,3.5,134
3.5,3.5,3.5,3.5,4.0,219
4.5,4.0,4.5,4.5,4.0,50
3.5,3.0,3.0,3.5,3.5,482
3.0,3.5,3.5,3.0,3.5,106
3.5,4.0,4.0,3.5,3.0,169
3.0,3.5,3.5,3.5,3.0,478
4.5,4.5,3.5,4.5,4.5,257
4.0,4.0,4.0,3.0,3.5,313
4.0,4.0,4.0,4.0,4.0,49
3.0,3.5,4.0,4.0,3.0,468
4.0,4.0,4.0,4.0,4.0,49
4.0,4.0,4.0,4.0,4.0,49
4.5,4.0,4.0,4.0,4.0,25
4.5,4.0,4.0,4.0,4.5,131
4.0,4.0,4.0,4.0,4.0,49
4.0,4.0,3.5,3.5,4.0,81
4.5,4.0,4.5,4.0,3.5,1181
4.0,4.0,4.0,4.0,4.0,49
4.5,4.5,4.0,4.5,5.0,433
4.0,4.0,4.0,4.0,3.5,38
3.0,3.5,3.5,3.0,3.5,106
4.0,4.0,4.5,4.5,4.5,191
4.0,4.0,4.5,3.5,4.0,94
4.5,4.5,4.0,4.5,5.0,433
4.0,3.0,4.0,3.0,2.5,-1
4.5,4.0,4.5,4.0,4.0,82
4.0,4.0,4.5,5.0,4.5,354
4.0,4.0,3.5,4.5,4.5,676
4.5,4.5,4.0,4.5,4.5,153
4.0,4.0,4.5,4.0,3.5,236
4.0,4.5,4.5,4.0,3.5,778
4.5,5.0,4.0,4.0,4.0,15
4.0,3.5,3.0,4.0,4.0,187
4.0,4.0,4.0,4.0,4.0,49
3.0,4.0,3.5,4.0,4.0,332
3.0,3.5,3.5,3.5,3.5,23
3.0,2.5,4.0,4.0,3.0,860
4.0,4.0,4.0,3.5,4.0,194
3.0,3.0,3.0,3.0,3.0,92
3.0,3.5,3.0,3.0,3.5,341
2.5,2.0,3.0,3.0,2.5,852
3.5,3.5,3.5,3.5,4.0,219
4.0,3.5,4.0,3.5,4.0,164
4.5,5.0,4.5,4.5,5.0,36
4.5,4.0,4.5,4.0,4.5,99
4.0,4.5,3.5,4.5,4.0,326
4.5,5.0,4.0,4.5,4.5,397
4.0,4.0,4.0,4.0,4.0,49
4.0,4.0,4.0,4.0,4.0,49
4.0,4.5,4.5,4.0,4.0,46
4.5,4.0,4.0,4.0,4.5,131
4.0,4.0,5.0,4.5,4.5,740
3.5,4.0,4.0,3.5,3.5,51
3.5,3.5,3.5,3.0,3.0,128
4.5,4.0,4.5,4.0,4.5,99
4.0,4.0,3.5,4.5,4.0,493
4.0,3.5,4.5,4.0,4.0,71
3.5,4.5,4.0,4.0,4.5,77
4.0,4.5,3.5,3.5,4.0,391
5.0,4.5,4.5,5.0,5.0,495
3.5,4.0,4.5,4.0,3.5,230
4.5,4.0,4.0,3.5,4.0,125
4.0,3.0,4.0,4.0,4.5,396
4.5,4.0,4.0,3.5,4.0,125
4.5,2.0,3.5,4.0,3.5,-1
3.5,3.0,4.0,4.0,3.0,788
4.0,3.5,4.0,3.5,4.0,164
5.0,4.5,4.0,4.0,5.0,337
3.0,3.0,4.0,3.0,2.5,456
4.5,4.0,5.0,4.0,4.0,849
4.0,4.5,4.5,4.5,4.5,371
2.0,4.0,4.0,3.0,3.0,743
4.0,3.5,3.5,3.0,3.5,265
4.0,4.0,4.0,4.0,4.0,49
3.5,3.5,4.0,3.5,3.0,140
2.5,3.5,4.0,3.5,3.0,782
4.0,4.0,4.0,3.0,4.0,260
4.0,4.0,4.0,4.5,4.0,122
4.0,3.5,4.0,3.5,4.0,164
4.0,4.0,4.5,4.0,4.0,12
5.0,4.0,4.5,4.5,4.0,971
4.0,4.0,3.5,3.0,4.5,67
4.5,4.5,4.0,5.0,4.0,739
4.0,3.0,3.5,3.5,3.5,412
4.5,3.0,3.5,4.0,4.0,20
3.5,3.5,3.5,3.5,3.5,134
3.5,3.0,4.0,3.5,3.5,255
4.0,4.0,4.0,4.0,4.0,49
4.5,3.5,4.0,4.0,4.0,186
4.5,4.5,4.0,4.0,4.5,5
4.0,4.0,4.5,4.5,3.5,353
3.0,2.5,3.0,3.0,2.0,1046
5.0,5.0,5.0,5.0,5.0,0
3.5,3.5,3.5,3.5,3.5,134
3.5,3.0,3.5,4.5,3.5,938
4.0,4.5,4.0,4.5,4.0,203
4.0,4.0,5.0,4.0,4.0,17
4.0,4.0,3.5,3.5,4.0,81
5.0,4.5,4.0,4.0,5.0,337
3.5,4.0,3.5,3.0,4.0,434
2.5,4.5,4.0,2.5,2.5,-1
4.5,4.0,4.0,4.0,4.5,131
4.0,3.0,3.5,3.0,3.5,457
4.5,4.5,4.5,4.5,4.0,19
4.5,4.5,5.0,4.0,4.5,800
4.0,4.0,3.5,3.5,4.0,81
4.0,4.0,4.5,4.5,4.5,191
4.0,4.0,4.0,4.0,4.0,49
2.0,3.5,3.0,2.0,2.0,1117
3.5,5.0,3.5,4.0,4.0,-1
4.0,4.0,4.0,3.5,4.0,194
4.0,4.0,4.5,4.0,4.0,12
3.0,3.5,4.0,2.5,2.5,-1
1.5,2.5,2.0,2.5,1.5,-1
4.0,4.5,3.0,3.5,4.0,841
4.0,3.5,4.0,2.5,3.5,435
4.5,4.5,5.0,4.0,4.5,800
2.0,2.5,3.5,3.0,2.0,254
4.0,4.0,4.5,4.5,4.5,191
3.5,3.5,4.5,4.5,3.5,947
3.5,3.0,4.0,3.5,3.5,255
3.5,4.0,4.5,4.0,3.5,230
3.0,3.0,2.5,3.0,3.0,556
4.0,4.0,4.0,4.0,4.0,49
3.0,4.5,4.5,4.5,4.0,290
3.0,4.0,3.0,3.0,3.5,267
4.5,5.0,4.0,4.0,4.0,15
4.0,3.5,4.5,3.5,4.0,233
3.0,3.0,4.0,4.0,3.0,549
4.0,4.0,4.5,3.5,4.0,94
5.0,4.0,5.0,5.0,5.0,713
4.0,3.0,4.0,3.5,3.5,107
4.5,5.0,4.5,4.0,4.5,53
1.0,1.0,1.0,1.0,1.5,1129
3.5,3.5,3.5,3.5,4.0,219
4.0,4.0,4.5,4.0,4.0,12
3.5,2.5,2.5,3.0,3.0,-1
3.0,4.0,4.0,3.0,3.0,240
3.5,3.5,3.5,3.0,3.0,128
4.0,4.0,4.5,4.0,4.0,12
5.0,5.0,4.5,4.5,4.5,367
2.5,3.0,3.5,2.5,2.5,487
4.5,5.0,2.5,4.5,4.5,-1
2.5,2.5,2.5,2.5,3.0,425
5.0,5.0,4.5,4.5,5.0,155
4.5,4.0,4.5,5.0,4.5,271
4.5,4.0,5.0,4.0,4.5,55
4.0,4.0,4.5,4.0,4.0,12
5.0,4.0,4.5,4.0,4.5,33
4.0,3.5,3.5,3.5,3.5,13
3.0,3.5,4.0,3.0,3.0,284
4.0,3.5,4.0,4.0,3.5,16
3.5,2.5,3.0,2.5,2.5,-1
3.5,4.5,4.0,4.5,3.5,910
4.5,3.5,3.5,4.5,4.0,37
3.5,4.0,3.0,3.0,3.5,975
4.5,3.5,4.5,3.0,3.5,-1
4.5,4.5,4.0,3.5,4.5,199
5.0,4.0,5.0,5.0,5.0,713
3.5,4.0,3.5,3.5,4.0,228
3.5,3.0,4.0,3.5,3.0,726
3.0,3.5,4.5,2.5,2.0,-1
4.5,4.0,4.5,4.5,4.5,136
2.0,2.5,3.0,3.0,2.5,102
2.5,3.5,3.0,3.0,3.5,437
4.0,2.5,3.0,3.5,3.5,786
4.0,4.0,4.0,4.0,3.5,38
4.0,4.5,4.0,4.0,4.0,8
4.5,4.0,3.5,4.5,4.5,338
4.0,3.5,3.0,3.5,3.5,333
3.5,3.5,3.0,3.5,3.5,416
3.5,3.5,4.0,4.0,3.5,2
4.0,3.0,4.0,4.0,3.5,259
4.5,4.0,4.0,5.0,5.0,318
4.5,4.0,4.0,5.0,4.5,393
4.0,4.0,4.0,3.5,3.5,177
3.5,3.5,3.5,3.5,4.0,219
3.0,2.5,4.0,3.0,3.0,1049
4.5,4.5,4.0,3.5,4.5,199
4.0,4.0,4.0,4.0,4.5,34
4.0,5.0,4.5,4.5,4.0,119
1.0,2.0,2.0,2.0,1.0,987
4.5,4.5,4.0,4.5,4.5,153
4.5,4.5,4.5,5.0,5.0,395
4.0,4.0,3.0,4.0,4.5,937
3.0,3.5,4.0,2.0,2.0,-1
4.5,4.0,4.5,4.5,4.5,136
3.0,2.5,3.5,3.0,3.0,292
3.0,4.5,4.0,4.5,4.0,-1
4.5,3.5,4.5,4.0,4.0,273
5.0,4.5,4.5,5.0,4.5,388
5.0,4.0,4.0,4.0,4.5,171
4.0,4.0,3.0,3.0,4.0,564
3.5,4.0,4.0,4.0,3.5,90
3.5,3.0,4.0,3.5,3.5,255
3.5,3.5,4.0,4.0,4.0,48
4.5,4.5,3.5,4.0,4.0,214
5.0,4.5,4.5,4.0,4.0,920
3.0,3.0,2.5,3.0,2.0,-1
1.0,2.0,2.5,2.5,1.5,-1
1.5,2.0,1.0,2.0,2.0,-1
4.0,3.5,3.5,3.5,3.5,13
3.5,3.5,4.0,4.0,4.5,777
4.5,4.5,4.5,4.5,4.0,19
3.0,2.5,2.0,2.5,2.5,362
4.5,4.5,5.0,4.0,4.5,800
4.5,4.5,4.5,4.0,4.5,60
4.0,4.0,3.5,4.0,4.0,35
3.5,4.0,3.5,3.5,3.5,149
3.0,4.0,3.5,3.0,3.5,869
5.0,4.0,4.5,4.5,4.5,91
4.0,4.0,4.5,4.5,4.0,57
3.5,3.5,3.5,3.5,3.0,139
4.5,4.0,4.5,4.5,4.5,136
4.5,4.5,4.5,4.5,5.0,220
3.5,5.0,4.5,3.5,3.0,-1
4.0,4.0,4.0,4.5,4.5,86
3.5,4.0,4.0,3.5,4.0,89
3.5,4.0,4.0,4.0,4.0,79
4.5,2.0,4.5,4.5,4.5,-1
4.0,3.5,4.0,4.0,3.5,16
5.0,5.0,5.0,5.0,5.0,0
4.5,4.0,4.5,4.5,4.5,136
4.0,3.5,4.0,4.0,4.5,142
4.0,3.5,3.5,4.0,4.0,26
4.0,4.0,4.0,4.0,4.0,49
3.0,3.0,4.0,4.0,3.0,549
4.0,4.0,4.5,4.0,4.0,12
3.0,3.5,3.5,3.5,3.0,478
5.0,3.0,4.0,4.0,4.0,737
5.0,4.0,4.0,4.0,4.5,171
3.5,3.5,5.0,3.5,4.0,-1
3.0,4.0,4.0,3.5,3.0,784
3.5,3.5,3.5,2.5,3.5,640
2.5,2.5,3.5,3.0,2.0,1172
3.5,4.5,5.0,3.0,3.5,1156
4.0,3.5,3.5,3.5,3.5,13
4.5,4.0,4.5,4.0,4.5,99
2.0,2.5,2.0,2.0,2.0,-1
4.0,3.5,4.0,4.0,4.5,142
5.0,5.0,4.5,4.5,5.0,155
4.0,3.0,3.0,3.5,3.5,575
3.5,4.5,4.0,3.5,4.5,463
4.0,4.0,4.5,5.0,4.0,627
4.5,4.0,4.5,4.0,4.0,82
4.0,4.0,4.0,4.0,4.0,49
5.0,4.5,4.5,4.5,5.0,212
3.5,4.5,4.0,4.5,4.0,340
4.0,4.0,3.5,4.0,4.5,138
4.0,4.5,4.5,4.0,4.5,9
4.0,3.5,5.0,3.0,4.5,1109
4.5,4.0,4.0,4.5,4.5,135
4.0,2.0,4.0,3.5,3.5,-1
4.0,4.0,3.5,4.5,4.0,493
4.0,4.5,4.0,4.0,4.0,8
4.5,4.0,4.5,4.5,4.5,136
5.0,4.0,4.0,4.5,4.5,407
4.0,3.5,3.5,4.0,3.5,159
4.5,4.5,4.0,4.0,4.0,7
4.5,4.0,4.5,4.0,4.0,82
3.5,4.0,4.0,4.0,4.0,79
4.0,4.0,4.0,4.0,4.0,49
4.0,4.0,4.5,4.5,4.0,57
5.0,4.5,5.0,3.5,4.5,-1
4.5,4.0,4.0,4.0,4.0,25
4.5,4.0,4.0,4.0,4.0,25
5.0,3.0,3.5,4.5,4.0,1115
4.5,4.5,4.0,4.0,4.5,5
3.5,4.0,4.0,4.0,3.5,90
4.5,5.0,5.0,5.0,4.5,452
4.5,4.5,5.0,4.5,4.0,105
4.5,4.0,4.0,4.0,4.5,131
2.5,2.5,2.0,2.5,2.5,1057
3.5,4.0,3.5,3.0,4.0,434
4.5,4.5,4.0,4.5,4.5,153
3.5,3.5,4.0,3.0,3.5,237
4.0,4.0,4.0,3.5,4.0,194
3.0,3.5,4.0,4.5,5.0,-1
2.0,3.5,3.5,3.0,3.0,1175
3.5,2.0,3.5,3.0,3.0,-1
4.0,4.0,4.0,4.0,4.0,49
4.0,4.0,4.0,4.0,4.0,49
4.0,4.0,3.5,4.0,4.0,35
3.0,4.5,4.5,3.5,4.0,717
2.0,1.5,2.5,2.5,2.0,491
4.0,4.5,4.5,4.0,4.0,46
4.5,4.0,4.5,4.5,4.5,136
4.5,4.0,4.5,4.0,4.5,99
4.0,4.0,3.5,4.0,4.5,138
4.0,4.0,4.0,2.5,2.5,-1
4.5,4.0,4.0,4.0,4.5,131
3.5,3.5,4.5,4.0,4.0,518
3.5,4.0,3.5,3.5,3.5,149
4.0,4.0,4.0,4.0,4.0,49
3.5,3.5,4.0,3.5,3.5,6
1.5,2.5,2.5,2.5,2.0,-1
2.5,4.5,5.0,2.5,2.0,-1
4.5,4.5,4.0,3.5,4.0,702
4.0,4.0,4.0,3.5,3.5,177
5.0,4.5,5.0,5.0,5.0,126
4.5,3.5,4.0,4.0,4.0,186
4.0,3.5,3.5,4.0,3.5,159
4.0,3.5,3.5,3.5,3.5,13
5.0,4.0,4.0,4.0,4.5,171
4.0,4.5,4.0,4.0,4.0,8
4.0,4.0,4.0,3.5,4.0,194
4.0,4.0,3.5,4.0,4.0,35
4.0,3.5,4.0,4.0,4.0,124
4.0,4.0,3.0,2.5,4.0,-1
4.0,4.5,4.0,3.5,4.0,21
4.0,3.5,3.5,3.5,4.0,150
4.5,4.0,3.0,5.0,4.0,-1
4.0,4.0,4.0,4.5,4.5,86
4.0,3.5,4.0,3.5,4.0,164
3.0,3.5,4.0,2.0,3.0,-1
2.5,3.0,3.0,2.0,3.0,-1
3.5,4.0,4.5,3.5,4.0,172
4.0,4.0,4.5,4.5,4.5,191
4.0,3.0,4.0,4.0,4.0,235
4.0,3.5,3.5,3.5,4.0,150
3.0,2.5,4.0,4.0,3.0,860
4.0,4.0,4.5,3.5,4.0,94
4.5,4.0,4.5,4.5,4.5,136
4.0,3.5,3.5,4.0,4.0,26
3.0,2.5,3.0,3.0,2.5,899
3.5,3.0,3.5,4.0,4.0,622
4.0,3.5,3.5,4.0,3.5,159
4.0,4.0,3.0,3.0,4.0,564
4.0,3.0,4.5,4.0,4.0,762
4.0,4.5,4.0,4.0,4.0,8
2.5,3.5,3.5,1.5,2.5,-1
4.5,4.0,4.5,4.5,4.5,136
3.5,3.0,2.5,4.0,3.0,1044
4.0,4.5,4.0,4.5,4.5,148
4.0,4.0,5.0,4.0,4.5,165
4.0,3.5,4.0,3.0,4.0,592
3.5,4.0,4.5,4.5,3.0,-1
2.5,2.5,4.0,3.5,2.5,-1
3.5,3.5,3.5,3.0,3.0,128
